"TEHINGU_ID";"KUUPÄEV";"SAAJA_MAKSJA_KONTO";"SAAJA_MAKSJA_NIMI";"SUMMA";"VIITENUMBER";"SELGITUS";"VALUUTA"
"100000000019146";"11.09.2024";"";"PAYPAL *STEAM GAMES";"10.67";"";"11/09/2024 22:33 kaart....700424 PAYPAL *STEAM GAMES/Luxembourg/LU #332934";"EUR"
"100000000019167";"11.09.2024";"";"HESBURGER TARTU";"12.46";"";"11/09/2024 12:12 kaart....700424 HESBURGER/TARTU/EE #614290";"EUR"
"100000000020323";"11.09.2024";"";"Swedbank ATM TARTU";"20.00";"";"11/09/2024 11:53 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000019168";"12.09.2024";"";"APPLE.COM";"14.24";"";"12/09/2024 11:24 kaart....700424 APPLE.COM/Cork/IE #490941";"EUR"
"100000000019197";"13.09.2024";"";"MCDONALDS LOUNAKESKUS";"12.35";"";"13/09/2024 12:47 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #535798";"EUR"
"100000000019236";"13.09.2024";"";"CHOPSTICKS TARTU";"24.12";"";"13/09/2024 18:53 kaart....700424 CHOPSTICKS/TARTU/EE #715702";"EUR"
"100000000019285";"13.09.2024";"";"VEERIKU SELVER ISETEEN";"18.36";"";"13/09/2024 13:04 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #719371";"EUR"
"100000000019310";"14.09.2024";"";"COOP TARTU KESKLINN";"61.26";"";"14/09/2024 17:12 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #295041";"EUR"
"100000000019340";"14.09.2024";"";"BURGER KING TARTU";"18.28";"";"14/09/2024 19:35 kaart....700424 BURGER KING/TARTU/EE #875795";"EUR"
"100000000019359";"14.09.2024";"";"CHOPSTICKS TARTU";"10.98";"";"14/09/2024 18:41 kaart....700424 CHOPSTICKS/TARTU/EE #798260";"EUR"
"100000000019398";"14.09.2024";"";"POLPO TARTU";"41.15";"";"14/09/2024 10:31 kaart....700424 POLPO/TARTU/EE #169966";"EUR"
"100000000020356";"14.09.2024";"";"KOOLIASJAD OÜ";"61.40";"";"14/09/2024 16:05 kaart....700424 KOOLIASJAD/TARTU/EE #821411";"EUR"
"100000000018321";"15.09.2024";"";"OPENAI *CHATGPT SUBSCR";"20.00";"";"15/09/2024 01:17 kaart....700424 OPENAI *CHATGPT SUBSCR/San Francisco/US #243132";"EUR"
"100000000019406";"15.09.2024";"";"PARKLAHALDUSE OU";"7.63";"";"15/09/2024 14:44 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #958029";"EUR"
"100000000019451";"15.09.2024";"";"STARBUCKS TARTU";"5.02";"";"15/09/2024 09:20 kaart....700424 STARBUCKS/TARTU/EE #583439";"EUR"
"100000000019485";"15.09.2024";"";"VEERIKU SELVER ISETEEN";"11.46";"";"15/09/2024 17:18 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #405831";"EUR"
"100000000018117";"16.09.2024";"EE021010052037412007";"Telia Eesti AS";"28.00";"2196207100";"Telia e-arve 09/2024 (mobiil+internet)";"EUR"
"100000000018144";"16.09.2024";"EE021010052037412007";"Telia lisateenus";"14.26";"9467232487";"Telia lisateenus (erimakse) 14.26 EUR";"EUR"
"100000000019529";"16.09.2024";"";"NESTE TARTU";"33.80";"";"16/09/2024 15:20 kaart....700424 NESTE/TARTU/EE #431570";"EUR"
"100000000020299";"16.09.2024";"EE8817497175711223224";"Kristjan Pärn";"150.00";"";"Laen tagasi";"EUR"
"100000000019548";"17.09.2024";"";"GENIALISTIDE KLUBI";"13.19";"";"17/09/2024 20:08 kaart....700424 GENIALISTIDE KLUBI/TARTU/EE #643341";"EUR"
"100000000019581";"17.09.2024";"";"POLPO TARTU";"27.93";"";"17/09/2024 09:13 kaart....700424 POLPO/TARTU/EE #262062";"EUR"
"100000000018192";"18.09.2024";"EE251010220061309019";"Elektrilevi OÜ";"31.42";"588373403127";"Elektriarve 09/2024 200331";"EUR"
"100000000018426";"18.09.2024";"";"Netflix";"15.49";"";"18/09/2024 05:36 kaart....700424 Netflix/Amsterdam/NL #679606";"EUR"
"100000000019627";"18.09.2024";"";"SÜDAMEAPTEEK TARTU";"17.89";"";"18/09/2024 18:54 kaart....700424 SÜDAMEAPTEEK/TARTU/EE #657942";"EUR"
"100000000019647";"18.09.2024";"";"NESTE TARTU";"33.13";"";"18/09/2024 08:30 kaart....700424 NESTE/TARTU/EE #465124";"EUR"
"100000000019667";"19.09.2024";"";"PEPCO TARTU";"24.61";"";"19/09/2024 15:11 kaart....700424 PEPCO/TARTU/EE #844378";"EUR"
"100000000019687";"19.09.2024";"";"COOP TARTU RAATUSE";"14.03";"";"19/09/2024 10:44 kaart....700424 COOP RAATUSE/TARTU/EE #337580";"EUR"
"100000000020351";"19.09.2024";"";"Swedbank ATM TARTU";"100.00";"";"19/09/2024 15:06 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000020409";"19.09.2024";"";"KOOLIASJAD OÜ";"43.67";"";"19/09/2024 16:01 kaart....700424 KOOLIASJAD/TARTU/EE #431889";"EUR"
"100000000018240";"20.09.2024";"EE382200221012345678";"AS Eesti Gaas";"29.00";"5436459701";"Gaasiarve 09/2024";"EUR"
"100000000019737";"20.09.2024";"";"MAXIMA XX TARTU";"37.99";"";"20/09/2024 09:04 kaart....700424 MAXIMA XX/TARTU/EE #119719";"EUR"
"100000000019740";"20.09.2024";"";"Wolt";"13.21";"";"20/09/2024 20:07 kaart....700424 Wolt/Tallinn/EE #365302";"EUR"
"100000000019763";"21.09.2024";"";"HESBURGER TARTU";"6.55";"";"21/09/2024 12:11 kaart....700424 HESBURGER/TARTU/EE #803175";"EUR"
"100000000019796";"21.09.2024";"";"Veeriku Selver";"60.77";"";"21/09/2024 18:10 kaart....700424 VEERIKU SELVER/TARTU/EE #996677";"EUR"
"100000000018370";"22.09.2024";"";"Google YouTubePremium";"11.99";"";"22/09/2024 14:26 kaart....700424 Google YouTubePremium/London/GB #279517";"EUR"
"100000000019809";"22.09.2024";"";"Wolt";"28.16";"";"22/09/2024 19:13 kaart....700424 Wolt/Tallinn/EE #850582";"EUR"
"100000000019855";"22.09.2024";"";"RAHVA RAAMAT TARTU";"46.66";"";"22/09/2024 14:58 kaart....700424 RAHVA RAAMAT/TARTU/EE #628687";"EUR"
"100000000018313";"23.09.2024";"EE112200221009876543";"Tallinna Vesi";"17.44";"726527354352";"Vesi ja kanal. 09/2024";"EUR"
"100000000018505";"23.09.2024";"EE382200221056789012";"DEKRA Estonia AS";"54.70";"0780686717";"Tehnoülevaatus";"EUR"
"100000000019880";"23.09.2024";"";"POLPO TARTU";"31.71";"";"23/09/2024 10:53 kaart....700424 POLPO/TARTU/EE #472058";"EUR"
"100000000019888";"23.09.2024";"";"POLPO TARTU";"30.49";"";"23/09/2024 13:07 kaart....700424 POLPO/TARTU/EE #588533";"EUR"
"100000000020249";"23.09.2024";"EE9711744251706039954";"Toomas Kukk";"200.00";"";"Arve jagamine";"EUR"
"100000000019896";"24.09.2024";"";"Wolt";"15.42";"";"24/09/2024 12:20 kaart....700424 Wolt/Tallinn/EE #617695";"EUR"
"100000000019923";"25.09.2024";"";"KFC TARTU LOUNAKESKUS";"12.48";"";"25/09/2024 18:14 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #680822";"EUR"
"100000000019967";"25.09.2024";"";"CHOPSTICKS TARTU";"11.54";"";"25/09/2024 19:11 kaart....700424 CHOPSTICKS/TARTU/EE #113406";"EUR"
"100000000018282";"26.09.2024";"EE547700771000456789";"AS Pensionikeskus";"50.80";"355839749464512";"III samba sissemakse 09/2024";"EUR"
"100000000018472";"26.09.2024";"";"ADOBE CREATIVE CLOUD";"12.99";"";"26/09/2024 22:55 kaart....700424 ADOBE CC/Dublin/IE #358635";"EUR"
"100000000019993";"26.09.2024";"";"MOKU TARTU";"21.11";"";"26/09/2024 19:09 kaart....700424 MOKU/TARTU/EE #513989";"EUR"
"100000000020006";"26.09.2024";"";"PILETILEVI";"67.84";"";"26/09/2024 20:04 kaart....700424 PILETILEVI/TALLINN/EE #481377";"EUR"
"100000000020052";"27.09.2024";"";"SELVER TARTU RINGTEE";"38.63";"";"27/09/2024 18:17 kaart....700424 SELVER RINGTEE/TARTU/EE #901968";"EUR"
"100000000020095";"27.09.2024";"";"RESERVED TARTU";"78.87";"";"27/09/2024 16:22 kaart....700424 RESERVED/TARTU/EE #598940";"EUR"
"100000000020110";"28.09.2024";"";"KOOLIASJAD OÜ";"23.44";"";"28/09/2024 15:31 kaart....700424 KOOLIASJAD/TARTU/EE #621429";"EUR"
"100000000020154";"28.09.2024";"";"OLEREX TARTU VEERIKU";"37.12";"";"28/09/2024 08:24 kaart....700424 OLEREX VEERIKU/TARTU/EE #733952";"EUR"
"100000000020184";"28.09.2024";"";"KFC TARTU LOUNAKESKUS";"18.92";"";"28/09/2024 19:49 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #616096";"EUR"
"100000000020384";"28.09.2024";"";"KOOLIASJAD OÜ";"37.49";"";"28/09/2024 14:29 kaart....700424 KOOLIASJAD/TARTU/EE #789719";"EUR"
"100000000020209";"29.09.2024";"";"BURGER KING TARTU";"14.03";"";"29/09/2024 12:27 kaart....700424 BURGER KING/TARTU/EE #224921";"EUR"
"100000000020218";"30.09.2024";"";"SUBWAY TARTU";"11.60";"";"30/09/2024 18:31 kaart....700424 SUBWAY/TARTU/EE #551601";"EUR"
"100000000020446";"01.10.2024";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000020471";"01.10.2024";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000021043";"01.10.2024";"";"Wolt";"15.94";"";"01/10/2024 20:02 kaart....700424 Wolt/Tallinn/EE #982348";"EUR"
"100000000021067";"01.10.2024";"";"CIRCLE K TARTU RINGTEE";"66.91";"";"01/10/2024 08:40 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #834649";"EUR"
"100000000021093";"02.10.2024";"";"SÜDAMEAPTEEK TARTU";"9.41";"";"02/10/2024 17:24 kaart....700424 SÜDAMEAPTEEK/TARTU/EE #108248";"EUR"
"100000000021143";"03.10.2024";"";"PIZZA GRANDE TARTU";"24.01";"";"03/10/2024 12:40 kaart....700424 PIZZA GRANDE/TARTU/EE #432591";"EUR"
"100000000021170";"03.10.2024";"";"NESTE TARTU";"37.25";"";"03/10/2024 14:30 kaart....700424 NESTE/TARTU/EE #872739";"EUR"
"100000000021193";"04.10.2024";"";"AHHAA TEADUSKESKUS";"34.06";"";"04/10/2024 22:32 kaart....700424 AHHAA/TARTU/EE #169591";"EUR"
"100000000021205";"04.10.2024";"";"STARBUCKS TARTU";"10.10";"";"04/10/2024 09:41 kaart....700424 STARBUCKS/TARTU/EE #772758";"EUR"
"100000000071658";"04.10.2024";"";"AHHAA TEADUSKESKUS";"34.06";"";"04/10/2024 22:32 kaart....700424 AHHAA/TARTU/EE #169591";"EUR"
"100000000020845";"05.10.2024";"";"SPOTIFY";"9.99";"";"05/10/2024 16:16 kaart....700424 SPOTIFY/Stockholm/SE #620566";"EUR"
"100000000021213";"05.10.2024";"";"R-KIOSK 4828 TARTU NES";"4.55";"";"05/10/2024 15:36 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #186226";"EUR"
"100000000021252";"05.10.2024";"";"LIDL TARTU RINGTEE";"83.77";"";"05/10/2024 20:08 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #988102";"EUR"
"100000000021290";"05.10.2024";"";"TARTU BOWLING";"23.44";"";"05/10/2024 21:11 kaart....700424 TARTU BOWLING/TARTU/EE #820861";"EUR"
"100000000021292";"06.10.2024";"";"VEERIKU APTEEK";"14.45";"";"06/10/2024 16:14 kaart....700424 VEERIKU APTEEK/TARTU/EE #121741";"EUR"
"100000000021337";"06.10.2024";"";"HALLOWEEN SHOP";"26.09";"";"06/10/2024 17:12 kaart....700424 HALLOWEEN SHOP/TARTU/EE #374499";"EUR"
"100000000020580";"07.10.2024";"EE062200221034567811";"KÜ Veeriku 14";"128.94";"541987635148";"Korteriühistu kulud 10/2024";"EUR"
"100000000020634";"07.10.2024";"EE862200221015412304";"IF P&C Insurance AS";"35.71";"364424936312";"Kindlustusmakse 10/2024 poliis IFKA18444";"EUR"
"100000000020985";"07.10.2024";"";"HBO MAX";"8.99";"";"07/10/2024 21:34 kaart....700424 HBO MAX/Warsaw/PL #492906";"EUR"
"100000000021338";"07.10.2024";"";"RIMI TARTU LOUNAKESKUS";"59.11";"";"07/10/2024 17:36 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #223050";"EUR"
"100000000021352";"07.10.2024";"";"MOKU TARTU";"30.79";"";"07/10/2024 20:14 kaart....700424 MOKU/TARTU/EE #848225";"EUR"
"100000000021366";"08.10.2024";"";"SÜGISRIIETE POOD";"39.48";"";"08/10/2024 16:08 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #552259";"EUR"
"100000000021383";"08.10.2024";"";"CIRCLE K TARTU RINGTEE";"47.34";"";"08/10/2024 08:01 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #404289";"EUR"
"100000000021392";"08.10.2024";"";"R-KIOSK 4828 TARTU NES";"4.22";"";"08/10/2024 14:00 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #591658";"EUR"
"100000000022918";"08.10.2024";"";"RAHVA RAAMAT TARTU";"34.74";"";"08/10/2024 15:06 kaart....700424 RAHVA RAAMAT/TARTU/EE #253672";"EUR"
"100000000020911";"09.10.2024";"";"DISCORD NITRO";"9.99";"";"09/10/2024 23:47 kaart....700424 DISCORD NITRO/San Francisco/US #347399";"EUR"
"100000000021397";"09.10.2024";"";"LÕIKUSPÜHA TURG";"9.64";"";"09/10/2024 16:38 kaart....700424 LÕIKUSPÜHA TURG/TARTU/EE #368672";"EUR"
"100000000021430";"09.10.2024";"";"Veeriku Selver";"29.63";"";"09/10/2024 17:00 kaart....700424 VEERIKU SELVER/TARTU/EE #365978";"EUR"
"100000000021442";"09.10.2024";"";"CIRCLE K TARTU LOUNAKE";"48.96";"";"09/10/2024 15:02 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #708684";"EUR"
"100000000021463";"09.10.2024";"";"R-KIOSK 4828 TARTU NES";"4.59";"";"09/10/2024 17:08 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #194002";"EUR"
"100000000020499";"10.10.2024";"EE172200221013264589";"Swedbank AS";"88.22";"71357852945";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000020512";"10.10.2024";"EE172200221013264589";"Swedbank AS";"53.68";"71357852945";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000021482";"10.10.2024";"";"Veeriku Selver";"7.67";"";"10/10/2024 18:59 kaart....700424 VEERIKU SELVER/TARTU/EE #550977";"EUR"
"100000000021493";"10.10.2024";"";"APPLE.COM";"75.46";"";"10/10/2024 16:20 kaart....700424 APPLE.COM/Cork/IE #556943";"EUR"
"100000000021497";"10.10.2024";"";"VAPIANO TARTU";"28.17";"";"10/10/2024 18:12 kaart....700424 VAPIANO/TARTU/EE #255840";"EUR"
"100000000021500";"10.10.2024";"";"Veeriku Selver";"24.10";"";"10/10/2024 14:07 kaart....700424 VEERIKU SELVER/TARTU/EE #618951";"EUR"
"100000000020706";"11.10.2024";"EE021010052087654321";"Starman TV pakett";"12.24";"60324204482";"TV ja internet 10/2024";"EUR"
"100000000020995";"11.10.2024";"";"TARTU AUTOHOOLDUS";"213.30";"";"11/10/2024 15:56 kaart....700424 TARTU AUTOHOOLDUS/TARTU/EE #922370";"EUR"
"100000000021514";"11.10.2024";"";"KFC TARTU LOUNAKESKUS";"15.01";"";"11/10/2024 12:22 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #198123";"EUR"
"100000000021552";"11.10.2024";"";"Amazon.de";"31.93";"";"11/10/2024 22:57 kaart....700424 Amazon.de/Berlin/DE #795350";"EUR"
"100000000021568";"11.10.2024";"";"VAPIANO TARTU";"12.67";"";"11/10/2024 13:26 kaart....700424 VAPIANO/TARTU/EE #180567";"EUR"
"100000000021575";"11.10.2024";"";"EURONICS TARTU";"222.81";"";"11/10/2024 15:23 kaart....700424 EURONICS/TARTU/EE #719014";"EUR"
"100000000022824";"11.10.2024";"";"SEENELKÄIK OÜ";"27.75";"";"11/10/2024 19:45 kaart....700424 SEENELKÄIK/TARTU/EE #758237";"EUR"
"100000000021614";"12.10.2024";"";"Veeriku Selver";"67.50";"";"12/10/2024 15:40 kaart....700424 VEERIKU SELVER/TARTU/EE #382400";"EUR"
"100000000021661";"12.10.2024";"";"ILLEGAARD TARTU";"7.54";"";"12/10/2024 01:20 kaart....700424 ILLEGAARD/TARTU/EE #867080";"EUR"
"100000000021665";"12.10.2024";"";"EBAY";"20.22";"";"12/10/2024 20:18 kaart....700424 EBAY/San Jose/US #438869";"EUR"
"100000000021691";"12.10.2024";"";"APARAAT TARTU";"31.25";"";"12/10/2024 20:15 kaart....700424 APARAAT/TARTU/EE #908323";"EUR"
"100000000021719";"13.10.2024";"";"VEERIKU SELVER ISETEEN";"15.50";"";"13/10/2024 17:19 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #614688";"EUR"
"100000000021748";"14.10.2024";"";"TEMU";"21.31";"";"14/10/2024 22:12 kaart....700424 TEMU/Dublin/IE #613406";"EUR"
"100000000021776";"14.10.2024";"";"PAYPAL *STEAM GAMES";"39.36";"";"14/10/2024 21:39 kaart....700424 PAYPAL *STEAM GAMES/Luxembourg/LU #295408";"EUR"
"100000000022923";"14.10.2024";"";"SÜGISRIIETE POOD";"25.08";"";"14/10/2024 15:13 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #567836";"EUR"
"100000000020560";"15.10.2024";"EE021010052037412007";"Telia Eesti AS";"30.00";"8344049639";"Telia e-arve 10/2024 (mobiil+internet)";"EUR"
"100000000020801";"15.10.2024";"";"OPENAI *CHATGPT SUBSCR";"20.00";"";"15/10/2024 07:07 kaart....700424 OPENAI *CHATGPT SUBSCR/San Francisco/US #698708";"EUR"
"100000000021786";"15.10.2024";"";"LIDL TARTU RINGTEE";"84.06";"";"15/10/2024 18:43 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #848301";"EUR"
"100000000021817";"15.10.2024";"";"HALLOWEEN SHOP";"26.80";"";"15/10/2024 15:05 kaart....700424 HALLOWEEN SHOP/TARTU/EE #940480";"EUR"
"100000000021821";"15.10.2024";"";"VAPIANO TARTU";"26.55";"";"15/10/2024 12:18 kaart....700424 VAPIANO/TARTU/EE #696152";"EUR"
"100000000021838";"16.10.2024";"";"HALLOWEEN SHOP";"22.09";"";"16/10/2024 16:46 kaart....700424 HALLOWEEN SHOP/TARTU/EE #696092";"EUR"
"100000000021864";"17.10.2024";"";"HESBURGER TARTU";"12.02";"";"17/10/2024 18:50 kaart....700424 HESBURGER/TARTU/EE #291059";"EUR"
"100000000021881";"17.10.2024";"";"PRISMA TARTU";"73.23";"";"17/10/2024 18:39 kaart....700424 PRISMA TARTU/TARTU/EE #947075";"EUR"
"100000000020883";"18.10.2024";"";"Netflix";"15.49";"";"18/10/2024 21:21 kaart....700424 Netflix/Amsterdam/NL #972765";"EUR"
"100000000021916";"18.10.2024";"";"SÜGISRIIETE POOD";"33.31";"";"18/10/2024 16:06 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #554871";"EUR"
"100000000021959";"18.10.2024";"";"COOP TARTU KESKLINN";"5.95";"";"18/10/2024 15:44 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #524769";"EUR"
"100000000022003";"18.10.2024";"";"HALLOWEEN SHOP";"21.26";"";"18/10/2024 19:23 kaart....700424 HALLOWEEN SHOP/TARTU/EE #824211";"EUR"
"100000000022872";"18.10.2024";"";"SÜGISRIIETE POOD";"36.95";"";"18/10/2024 16:24 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #644909";"EUR"
"100000000022017";"19.10.2024";"";"R-KIOSK 4828 TARTU NES";"2.34";"";"19/10/2024 16:12 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #128117";"EUR"
"100000000022037";"19.10.2024";"";"Wolt";"14.34";"";"19/10/2024 19:12 kaart....700424 Wolt/Tallinn/EE #190275";"EUR"
"100000000022069";"19.10.2024";"";"R-KIOSK 4828 TARTU NES";"4.73";"";"19/10/2024 16:44 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #566895";"EUR"
"100000000022076";"19.10.2024";"";"FUDY";"17.22";"";"19/10/2024 19:21 kaart....700424 FUDY/TARTU/EE #108256";"EUR"
"100000000022108";"20.10.2024";"";"SÜGISRIIETE POOD";"76.29";"";"20/10/2024 14:31 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #519095";"EUR"
"100000000022142";"20.10.2024";"";"NESTE TARTU";"71.03";"";"20/10/2024 10:45 kaart....700424 NESTE/TARTU/EE #163653";"EUR"
"100000000022150";"20.10.2024";"";"R-KIOSK 4828 TARTU NES";"5.11";"";"20/10/2024 16:26 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #596330";"EUR"
"100000000022197";"20.10.2024";"";"FUDY";"13.06";"";"20/10/2024 11:10 kaart....700424 FUDY/TARTU/EE #402001";"EUR"
"100000000020594";"21.10.2024";"EE251010220061309019";"Elektrilevi OÜ";"48.93";"49878208297";"Elektriarve 10/2024 534439";"EUR"
"100000000020753";"21.10.2024";"EE112200221009876543";"Tallinna Vesi";"25.13";"00159416516";"Vesi ja kanal. 10/2024";"EUR"
"100000000022244";"21.10.2024";"";"Wolt Helsinki";"29.44";"";"21/10/2024 20:08 kaart....700424 Wolt/Helsinki/FI #407645";"EUR"
"100000000020839";"22.10.2024";"";"Google YouTubePremium";"11.99";"";"22/10/2024 22:42 kaart....700424 Google YouTubePremium/London/GB #969250";"EUR"
"100000000022255";"22.10.2024";"";"SÜGISRIIETE POOD";"71.29";"";"22/10/2024 17:51 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #985555";"EUR"
"100000000022262";"22.10.2024";"";"CIRCLE K TARTU LOUNAKE";"67.11";"";"22/10/2024 08:38 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #616094";"EUR"
"100000000022274";"23.10.2024";"";"MCDONALDS LOUNAKESKUS";"6.85";"";"23/10/2024 19:43 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #266309";"EUR"
"100000000022282";"23.10.2024";"";"PEPCO TARTU";"4.59";"";"23/10/2024 14:39 kaart....700424 PEPCO/TARTU/EE #337701";"EUR"
"100000000022327";"24.10.2024";"";"FUDY";"20.71";"";"24/10/2024 19:17 kaart....700424 FUDY/TARTU/EE #258522";"EUR"
"100000000022335";"24.10.2024";"";"TEMU";"8.63";"";"24/10/2024 21:53 kaart....700424 TEMU/Dublin/IE #892476";"EUR"
"100000000020621";"25.10.2024";"EE382200221012345678";"AS Eesti Gaas";"33.98";"690835723246";"Gaasiarve 10/2024";"EUR"
"100000000020664";"25.10.2024";"EE547700771000456789";"AS Pensionikeskus";"51.01";"353704845157539";"III samba sissemakse 10/2024";"EUR"
"100000000022376";"25.10.2024";"";"LINDEX TARTU";"70.10";"";"25/10/2024 16:06 kaart....700424 LINDEX/TARTU/EE #275160";"EUR"
"100000000022409";"25.10.2024";"";"H&M TARTU LOUNAKESKUS";"77.23";"";"25/10/2024 16:28 kaart....700424 H&M LOUNAKESKUS/TARTU/EE #898977";"EUR"
"100000000022781";"25.10.2024";"";"Swedbank ATM TARTU";"40.00";"";"25/10/2024 16:19 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000020940";"26.10.2024";"";"ADOBE CREATIVE CLOUD";"12.99";"";"26/10/2024 20:13 kaart....700424 ADOBE CC/Dublin/IE #387883";"EUR"
"100000000022438";"26.10.2024";"";"APOLLO KINO LOUNAKESKU";"24.21";"";"26/10/2024 20:54 kaart....700424 APOLLO KINO LOUNAKESKU/TARTU/EE #311697";"EUR"
"100000000022456";"26.10.2024";"";"R-KIOSK 4828 TARTU NES";"8.17";"";"26/10/2024 16:10 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #189374";"EUR"
"100000000022490";"26.10.2024";"";"STARBUCKS TARTU";"8.31";"";"26/10/2024 10:48 kaart....700424 STARBUCKS/TARTU/EE #890109";"EUR"
"100000000022534";"27.10.2024";"";"R-KIOSK 4828 TARTU NES";"4.79";"";"27/10/2024 17:54 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #641228";"EUR"
"100000000022560";"27.10.2024";"";"WERNER KOHVIK TARTU";"6.36";"";"27/10/2024 09:21 kaart....700424 WERNER KOHVIK/TARTU/EE #430096";"EUR"
"100000000022564";"28.10.2024";"";"KOLM TILLI TARTU";"13.83";"";"28/10/2024 10:57 kaart....700424 KOLM TILLI/TARTU/EE #702466";"EUR"
"100000000022565";"29.10.2024";"";"CAFE TRUFFE TARTU";"25.93";"";"29/10/2024 13:58 kaart....700424 CAFE TRUFFE/TARTU/EE #460875";"EUR"
"100000000022600";"29.10.2024";"";"PEPCO TARTU";"25.14";"";"29/10/2024 15:41 kaart....700424 PEPCO/TARTU/EE #315098";"EUR"
"100000000022635";"30.10.2024";"";"ESCAPE ROOM TARTU";"55.53";"";"30/10/2024 21:05 kaart....700424 ESCAPE ROOM/TARTU/EE #138766";"EUR"
"100000000022671";"30.10.2024";"";"CHOPSTICKS TARTU";"20.47";"";"30/10/2024 18:05 kaart....700424 CHOPSTICKS/TARTU/EE #636526";"EUR"
"100000000022721";"31.10.2024";"";"NESTE TARTU";"32.64";"";"31/10/2024 16:16 kaart....700424 NESTE/TARTU/EE #353063";"EUR"
"100000000022744";"31.10.2024";"";"POLPO TARTU";"42.96";"";"31/10/2024 12:40 kaart....700424 POLPO/TARTU/EE #632151";"EUR"
"100000000022947";"01.11.2024";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000022991";"01.11.2024";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000023488";"01.11.2024";"";"RIMI TARTU LOUNAKESKUS";"86.75";"";"01/11/2024 17:48 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #681652";"EUR"
"100000000023499";"01.11.2024";"";"H&M TARTU LOUNAKESKUS";"41.57";"";"01/11/2024 14:23 kaart....700424 H&M LOUNAKESKUS/TARTU/EE #666692";"EUR"
"100000000023500";"01.11.2024";"";"ALEXELA TARTU";"69.36";"";"01/11/2024 08:41 kaart....700424 ALEXELA/TARTU/EE #275512";"EUR"
"100000000023541";"01.11.2024";"";"R-KIOSK 4828 TARTU NES";"7.59";"";"01/11/2024 16:24 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #468488";"EUR"
"100000000023547";"02.11.2024";"";"PARKLAHALDUSE OU";"1.56";"";"02/11/2024 16:04 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #415242";"EUR"
"100000000023580";"02.11.2024";"";"WERNER KOHVIK TARTU";"6.30";"";"02/11/2024 10:13 kaart....700424 WERNER KOHVIK/TARTU/EE #740098";"EUR"
"100000000023596";"03.11.2024";"";"ETSY.COM";"44.77";"";"03/11/2024 22:28 kaart....700424 ETSY.COM/Brooklyn/US #386275";"EUR"
